review_id,text,rating,label,app_id,app_name,date,source
syn_06817,aplikasinya sangat bagus dan cepat,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_05012,barang sesuai deskripsi sangat puas,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_09401,diskon banyak belanja hemat ya,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_07191,grafik keren gameplay mantap,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_03161,cepat responsif tidak lemot bangettt,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_02630,mantap aplikasi terbaik,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_07275,pelayanan sangat memuaskan,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_11021,pengiriman lama banget tidak puas bangettt,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_08124,mudah digunakan sangat membantu,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_10941,desain bagus pengalaman menyenangkan,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_01203,barang tidak sesuai kecewa berat,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_08281,cepat responsif tidak lemot loh,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_00616,lag parah tidak bisa dipakai,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_01926,oke lah untuk sehari-hari,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_03114,kecewa aplikasi sampah loh,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_02641,selalu crash saat login sih,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10934,update terbaru jauh lebih baik,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02562,bisa dipakai tapi butuh perbaikan sih,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_06108,fitur lengkap mudah digunakan sih,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_02728,kualitas oke harga terjangkau,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_05756,kualitas oke harga terjangkau,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09683,kualitas oke harga terjangkau sekali,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_02126,mudah digunakan sangat membantu,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_09443,lag parah tidak bisa dipakai sekali,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10050,grafik keren gameplay mantap,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_09861,agak lambat tapi masih oke ya,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_07399,fitur lengkap mudah digunakan banget,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_00805,pelayanan buruk driver tidak ramah,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_04694,aplikasi lemot sering force close,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_05727,banyak bug sangat mengecewakan,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10600,mudah digunakan sangat membantu,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_03140,cepat responsif tidak lemot,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04280,diskon banyak belanja hemat,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_05338,fitur tidak berfungsi sama sekali,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_09209,tidak bisa login akun hilang,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_00566,sering hang dan keluar sendiri,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_07876,lumayan bagus ada kekurangan kecil,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_00547,fitur lengkap mudah digunakan,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_00026,oke lah untuk sehari-hari,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_07403,biasa saja tidak istimewa,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03918,mantap aplikasi terbaik,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_04486,grafik keren gameplay mantap,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09915,lumayan bagus ada kekurangan kecil ya,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05398,diskon banyak belanja hemat ya,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09927,aplikasinya sangat bagus dan cepat,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_06011,mudah digunakan sangat membantu,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01221,aplikasinya sangat bagus dan cepat,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_07466,netral saja tidak terlalu bagus sih,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02548,banyak bug sangat mengecewakan,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_11549,cukup membantu walau kadang error,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_00437,kualitas oke harga terjangkau sekali,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_09982,cukup membantu walau kadang error banget,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10533,pelayanan sangat memuaskan,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_09533,lag parah tidak bisa dipakai,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01861,bisa dipakai tapi butuh perbaikan,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_02699,lumayan bagus ada kekurangan kecil,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_11198,selalu crash saat login sih,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_06931,desain bagus pengalaman menyenangkan,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_02481,diskon banyak belanja hemat,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05965,cukup membantu walau kadang error,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_10284,lag parah tidak bisa dipakai sih,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_02706,sering hang dan keluar sendiri,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_06545,pelayanan sangat memuaskan banget,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_00326,desain bagus pengalaman menyenangkan,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_05135,sering error dan lambat banget sih,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_05325,agak lambat tapi masih oke,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_02499,pengiriman lama banget tidak puas,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_01004,lag parah tidak bisa dipakai sih,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_06504,barang sesuai deskripsi sangat puas,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10897,biasa saja tidak istimewa bangettt,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_04011,kualitas oke harga terjangkau bangettt,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10905,barang tidak sesuai kecewa berat,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_00534,pelayanan buruk driver tidak ramah,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_07886,bisa dipakai tapi butuh perbaikan sekali,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_03960,biasa saja tidak istimewa sih,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_00585,grafik keren gameplay mantap,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10045,barang tidak sesuai kecewa berat sekali,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_09038,CS tidak responsif sangat buruk,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_06618,bisa dipakai tapi butuh perbaikan,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_06415,fitur lengkap mudah digunakan bangettt,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_09282,barang sesuai deskripsi sangat puas,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_00491,cepat responsif tidak lemot,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_09278,aplikasi lemot sering force close,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_07148,desain bagus pengalaman menyenangkan,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05905,fitur lengkap mudah digunakan ya,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09898,barang sesuai deskripsi sangat puas,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_11497,pelayanan sangat memuaskan ya,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_03548,kualitas oke harga terjangkau ya,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_11672,pelayanan sangat memuaskan,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01916,barang sesuai deskripsi sangat puas,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03185,oke lah untuk sehari-hari,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_08634,barang sesuai deskripsi sangat puas,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01910,mantap aplikasi terbaik,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10297,pelayanan sangat memuaskan,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_06333,sering hang dan keluar sendiri,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_01133,oke lah untuk sehari-hari sih,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_08177,pengiriman lama banget tidak puas,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_11386,banyak bug sangat mengecewakan,1,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02518,pelayanan buruk driver tidak ramah bangettt,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_08775,fitur tidak berfungsi sama sekali,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_01317,bisa dipakai tapi butuh perbaikan,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_04368,kecewa aplikasi sampah,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_00121,selalu crash saat login loh,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_09380,driver ramah dan tepat waktu,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_02449,agak lambat tapi masih oke sih,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_06505,fitur lengkap mudah digunakan banget,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10120,mudah digunakan sangat membantu,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_02601,mantap aplikasi terbaik,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_01522,mudah digunakan sangat membantu sih,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_08146,pelayanan buruk driver tidak ramah,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02173,mantap aplikasi terbaik loh,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_03283,lag parah tidak bisa dipakai loh,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_04554,aplikasinya sangat bagus dan cepat,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_03605,pengiriman lama banget tidak puas,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10511,pelayanan sangat memuaskan,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_09520,mantap aplikasi terbaik bangettt,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_08403,sering error dan lambat banget,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_11057,standar tidak buruk tidak bagus,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_03768,mantap aplikasi terbaik sih,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_11939,update terbaru jauh lebih baik,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_08360,mantap aplikasi terbaik,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_04038,driver ramah dan tepat waktu,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_03502,pelayanan sangat memuaskan,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01407,barang sesuai deskripsi sangat puas,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_04631,fitur lengkap mudah digunakan,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_06186,banyak bug sangat mengecewakan,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_11239,sering error dan lambat banget,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_04935,sering error dan lambat banget ya,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_07298,banyak bug sangat mengecewakan,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09120,diskon banyak belanja hemat,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_02579,kualitas oke harga terjangkau,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_08759,desain bagus pengalaman menyenangkan,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_03269,fitur lengkap mudah digunakan,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_11655,sering error dan lambat banget,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_01867,grafik keren gameplay mantap sekali,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_05550,tidak bisa login akun hilang,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_00070,diskon banyak belanja hemat,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_11028,fitur lengkap mudah digunakan,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_02521,mudah digunakan sangat membantu,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_06637,pengiriman lama banget tidak puas,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01820,mudah digunakan sangat membantu,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_06671,aplikasinya sangat bagus dan cepat,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_00051,sering error dan lambat banget,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_03888,pengiriman lama banget tidak puas,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05187,fitur lengkap mudah digunakan,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_10878,cukup membantu walau kadang error sekali,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_03577,fitur tidak berfungsi sama sekali banget,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04565,agak lambat tapi masih oke,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_07664,fitur tidak berfungsi sama sekali sih,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_10041,pelayanan buruk driver tidak ramah loh,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_06363,mantap aplikasi terbaik,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01858,mantap aplikasi terbaik,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_08688,barang tidak sesuai kecewa berat ya,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_11628,lumayan bagus ada kekurangan kecil,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_04961,cukup baik tapi masih ada bug,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_10634,pengiriman lama banget tidak puas,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_07360,selalu crash saat login loh,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_08768,mudah digunakan sangat membantu,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_11248,lumayan lah sesuai harga banget,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05198,diskon banyak belanja hemat,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_07762,banyak bug sangat mengecewakan,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_00425,cukup baik tapi masih ada bug,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_04284,aplikasi lemot sering force close,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_08302,fitur lengkap mudah digunakan,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_06507,mudah digunakan sangat membantu,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_00228,aplikasinya sangat bagus dan cepat,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_07757,diskon banyak belanja hemat,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02741,driver ramah dan tepat waktu sekali,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_05137,agak lambat tapi masih oke banget,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_10669,selalu crash saat login,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_06159,fitur lengkap mudah digunakan,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_07301,kualitas oke harga terjangkau,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02921,diskon banyak belanja hemat sekali,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_08326,update terbaru jauh lebih baik ya,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_05583,diskon banyak belanja hemat,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10830,fitur lengkap mudah digunakan bangettt,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03653,kualitas oke harga terjangkau,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10794,driver ramah dan tepat waktu,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_08170,kecewa aplikasi sampah loh,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_01128,driver ramah dan tepat waktu,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_07588,biasa saja tidak istimewa,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_02331,lag parah tidak bisa dipakai,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_02208,barang tidak sesuai kecewa berat,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_07506,pengiriman lama banget tidak puas,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10853,bisa dipakai tapi butuh perbaikan sih,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_08740,barang sesuai deskripsi sangat puas,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03153,lumayan lah sesuai harga bangettt,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_10688,cepat responsif tidak lemot,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09562,fitur tidak berfungsi sama sekali,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_08704,cukup membantu walau kadang error,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_11717,standar tidak buruk tidak bagus sekali,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_04990,pelayanan buruk driver tidak ramah,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_02374,desain bagus pengalaman menyenangkan loh,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_01632,tidak bisa login akun hilang,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_07792,mantap aplikasi terbaik banget,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02298,lumayan lah sesuai harga,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_07528,sering hang dan keluar sendiri loh,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_04252,fiturnya lumayan tapi perlu update sekali,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05843,grafik keren gameplay mantap sih,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02721,banyak bug sangat mengecewakan,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_09317,grafik keren gameplay mantap ya,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_07383,tidak bisa login akun hilang,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_06266,aplikasi lemot sering force close sekali,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_01736,aplikasinya sangat bagus dan cepat,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_06559,diskon banyak belanja hemat,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09050,grafik keren gameplay mantap,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_11412,barang sesuai deskripsi sangat puas,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_06025,biasa saja tidak istimewa sekali,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05094,pengiriman lama banget tidak puas,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_07998,grafik keren gameplay mantap,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_08454,selalu crash saat login,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_08071,lumayan pengiriman agak lama,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_08231,selalu crash saat login loh,1,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_09913,driver ramah dan tepat waktu sekali,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_02550,diskon banyak belanja hemat,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_06323,update terbaru jauh lebih baik,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_09425,mantap aplikasi terbaik,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_00938,lag parah tidak bisa dipakai,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_10773,update terbaru jauh lebih baik,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10809,pelayanan sangat memuaskan,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_11587,mantap aplikasi terbaik bangettt,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_11860,update terbaru jauh lebih baik,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_04852,bisa dipakai tapi butuh perbaikan,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_02644,barang sesuai deskripsi sangat puas ya,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_10660,lumayan pengiriman agak lama,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_03165,aplikasinya sangat bagus dan cepat,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_03639,mantap aplikasi terbaik,4,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_05069,lumayan lah sesuai harga,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_06310,lag parah tidak bisa dipakai,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_07946,banyak bug sangat mengecewakan,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_02061,diskon banyak belanja hemat loh,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_04645,mudah digunakan sangat membantu ya,5,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_07376,aplikasinya sangat bagus dan cepat bangettt,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02812,pelayanan sangat memuaskan,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_11442,grafik keren gameplay mantap,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_10534,fitur tidak berfungsi sama sekali,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_11790,barang tidak sesuai kecewa berat,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_10963,barang sesuai deskripsi sangat puas bangettt,4,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_02549,fitur tidak berfungsi sama sekali,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_08607,fiturnya lumayan tapi perlu update,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_07224,barang tidak sesuai kecewa berat loh,2,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_06412,grafik keren gameplay mantap,5,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_08812,barang tidak sesuai kecewa berat,1,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04174,lumayan lah sesuai harga,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_08892,sering hang dan keluar sendiri,2,negative,com.gojek.app,Gojek,2026-08-25,google_play
syn_10679,bisa dipakai tapi butuh perbaikan sih,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_01024,lag parah tidak bisa dipakai,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_04848,kualitas oke harga terjangkau,4,positive,com.mobile.legends,MLBB,2026-08-25,google_play
syn_05998,standar tidak buruk tidak bagus,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_08077,cukup baik tapi masih ada bug,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_01951,grafik keren gameplay mantap,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_07448,aplikasi lemot sering force close,2,negative,com.mobile.legends,MLBB,2026-08-25,google_play
syn_00351,netral saja tidak terlalu bagus banget,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_09735,lag parah tidak bisa dipakai,1,negative,com.shopee.id,Shopee,2026-08-25,google_play
syn_07225,aplikasinya sangat bagus dan cepat,5,positive,com.gojek.app,Gojek,2026-08-25,google_play
syn_05480,kualitas oke harga terjangkau,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_09578,oke lah untuk sehari-hari,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_04797,cepat responsif tidak lemot loh,5,positive,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_05814,biasa saja tidak istimewa,3,neutral,com.shopee.id,Shopee,2026-08-25,google_play
syn_03662,standar tidak buruk tidak bagus loh,3,neutral,com.gojek.app,Gojek,2026-08-25,google_play
syn_07512,netral saja tidak terlalu bagus,3,neutral,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_04657,pelayanan sangat memuaskan,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_05890,cukup baik tapi masih ada bug,3,neutral,com.mobile.legends,MLBB,2026-08-25,google_play
syn_03150,desain bagus pengalaman menyenangkan,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_07135,aplikasinya sangat bagus dan cepat banget,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
syn_08689,barang tidak sesuai kecewa berat,2,negative,com.tokopedia.tkpd,Tokopedia,2026-08-25,google_play
syn_04813,update terbaru jauh lebih baik banget,4,positive,com.shopee.id,Shopee,2026-08-25,google_play
